time	  	Lax                    Lay	                Laz	                Aa
0.342225615	0.302699148654938	-0.117403030395508	-0.805590391159058	0.868554042342948
0.352235385	0.112902283668518	-0.162417411804199	-0.557805061340332	0.591838514944434
0.362245231	-0.191427767276764	-0.03859806060791	-0.047290802001953	0.200924912146918
0.372224385	-0.339550465345383	0.105354309082031	0.319422721862793	0.477938201235948
0.382234154	-0.313944190740585	0.195812225341797	0.410012245178223	0.552280203962766
0.392244	-0.163182020187378	0.245923042297363	0.584053993225098	0.654389472292615
0.402223154	-0.030795156955719	0.287385940551758	0.509777545928955	0.586013794080049
0.412232923	-0.047088623046875	0.365946769714355	0.454625129699707	0.585506947216938
0.422242769	-0.178288877010345	0.420263290405273	0.400059223175049	0.607005386281951
0.432221923	6.41345977783203E-05	0.379376411437988	0.576934814453125	0.690492755788845
0.44223177	0.073041379451752	0.291606903076172	0.603852272033691	0.674542211780806
0.452241539	-0.190958559513092	0.364630699157715	0.565332412719727	0.699300690040462
0.462220693	-0.584704518318176	0.48790168762207	0.370980739593506	0.847085674342035
0.472230539	-0.575712084770203	0.508848190307617	0.426794528961182	0.878933703575524
0.482240308	-0.395136266946793	0.359294891357422	0.498730182647705	0.730723807943878
0.492219462	-0.047380328178406	0.137843132019043	0.670070648193359	0.685740693056334
0.502229231	0.215560257434845	0.072089195251465	1.05048227310181	1.07479118100146
0.512239077	0.054811716079712	0.227076530456543	0.80762243270874	0.840727107162704
0.522218231	-0.085243582725525	0.455051422119141	0.827890872955322	0.948547079849631
0.532228077	-0.177334606647491	0.571756362915039	1.12529134750366	1.27461112423173
0.542237847	-0.211862117052078	0.552667617797852	1.01886892318726	1.17831274924822
0.552247693	-0.299022555351257	0.363925933837891	0.812820911407471	0.939433024728132
0.562226847	-0.175144135951996	0.142763137817383	0.793431282043457	0.824978776213643
0.572236616	-0.071888208389282	0.026723861694336	0.879906177520752	0.883242300010852
0.582246231	-0.217741221189499	-0.103066444396973	0.989229679107666	1.0181401128495
0.592225616	-0.108942210674286	-0.161609649658203	0.977612495422363	0.996851180134321
0.602235385	0.086590647697449	-0.22152042388916	0.903337001800537	0.934123641329498
0.612245231	0.146836817264557	-0.23835277557373	0.63072681427002	0.690064787369486
0.622224385	0.126554846763611	-0.230414390563965	0.288767337799072	0.390504156185165
0.632234155	0.177621901035309	-0.211860656738281	0.004808902740479	0.276509680023214
0.642244001	0.255926549434662	-0.208843231201172	-0.245591640472412	0.411617720456747
0.652223155	0.381813585758209	-0.323564529418945	-0.553635597229004	0.746316282474636
0.662232924	0.535522222518921	-0.457131862640381	-0.722542762756348	1.0088714658787
0.67224277	0.563183486461639	-0.474663734436035	-0.850698947906494	1.12524219623202
0.682221924	0.573992788791657	-0.337552547454834	-0.826080322265625	1.06104577785907
0.69223177	0.439533174037933	-0.134758949279785	-0.935841083526611	1.04266385719805
0.702241539	0.18444299697876	0.068774223327637	-0.971672058105469	0.991410964954364
0.712220693	0.119528949260712	0.147035598754883	-0.863088130950928	0.883644588508832
0.722230462	0.120410203933716	0.176882743835449	-0.825600624084473	0.852878955518769
0.732240309	0.190461218357086	0.185102462768555	-0.613121032714844	0.668173479104316
0.742219463	0.227575540542603	0.282575607299805	-0.191076278686523	0.410060659867295
0.752229232	0.283207297325134	0.374288558959961	0.212021350860596	0.515025583682289
0.762239078	-0.054403066635132	0.593304634094238	0.353231430053711	0.692634482013994
0.772218232	-0.090000748634338	0.740741729736328	0.189579486846924	0.769895334938881
0.782228078	-0.227533638477325	0.786869049072266	-0.222792148590088	0.848864417030193
0.792237847	-0.448226094245911	0.783025741577148	-0.632920265197754	1.1020998165472
0.802247693	-0.539731442928314	0.80754566192627	-0.792389392852783	1.25352342478592
0.812226847	-0.362975358963013	0.891392707824707	-0.793107986450195	1.24713766238875
0.822236617	-0.132329344749451	0.905998229980469	-0.925417900085449	1.30182262156106
0.832246232	0.191874146461487	0.793726921081543	-1.21009230613709	1.45984297193297
0.842225617	0.400962471961975	0.582308769226074	-1.4617280960083	1.6237313303929
0.852235386	0.335206389427185	0.461797714233398	-1.55424976348877	1.65569102784574
0.862245232	0.250272214412689	0.478526115417481	-1.40966176986694	1.50955944893468
0.872224386	0.504861235618591	0.494106292724609	-1.23526644706726	1.4229930045473
0.882234155	0.449847757816315	0.534499168395996	-1.01628017425537	1.23323872742179
0.892244001	0.431093692779541	0.58056640625	-0.661479949951172	0.980027983379937
0.902223155	0.594670534133911	0.491462707519531	-0.053803443908691	0.773345619775515
0.912233001	0.737814128398895	0.326058387756348	0.308345317840576	0.863574313724937
0.922242771	0.791353285312653	0.133130073547363	0.623823165893555	1.01642460663018
0.932221925	0.683704018592835	0.111698150634766	0.917250156402588	1.14946749032576
0.942231694	0.58862167596817	0.113886833190918	1.12669658660889	1.27628009718476
0.95224154	0.569671094417572	0.065072059631348	0.969027042388916	1.1259542342567
0.962220694	0.718802750110626	0.003833770751953	0.40663480758667	0.825859526860244
0.972230463	0.573591828346252	0.047312736511231	-0.052988052368164	0.577973887191756
0.982240309	0.253119587898254	0.263820648193359	-0.649085998535156	0.744972142892154
0.992219463	0.140606760978699	0.397698402404785	-0.820888042449951	0.922925489270695
1.002229309	0.264362037181854	0.332748413085937	-0.832159996032715	0.93439769483412
1.012239079	0.300359129905701	0.255403518676758	-0.927395820617676	1.00772494876792
1.022218232	-0.304547905921936	0.414348602294922	-0.471682548522949	0.697795541549454
1.032228079	0.416939973831177	0.424551963806152	-0.803764343261719	1.00006021381162
1.042237848	0.91086483001709	0.20044994354248	-1.27376747131348	1.57871418863725
1.052247694	1.12449645996094	0.023630142211914	-1.1861047744751	1.63459328522977
1.062226848	0.61869090795517	0.103333473205566	-1.5651216506958	1.68613819948066
1.072236617	0.28039425611496	0.270522117614746	-1.34712243080139	1.40233448169446
1.082246463	0.144478440284729	0.247007369995117	-0.882283687591553	0.927529603802036
1.092225617	-0.002849817276001	0.172381401062012	-0.445457458496094	0.477656588168119
1.102235386	0.105632245540619	0.079804420471191	-0.065807819366455	0.147843112502627
1.112245233	0.174744784832001	0.11085033416748	0.394202709197998	0.445218274950687
1.122224387	0.191250860691071	0.204441070556641	0.661027908325195	0.717865543559658
1.132234156	0.256406903266907	0.286958694458008	0.600934028625488	0.713590568272892
1.142244002	0.32338547706604	0.282882690429687	0.156266689300537	0.457187118701872
1.152223156	0.27514111995697	0.302721977233887	-0.510506153106689	0.654186337178759
1.162233002	0.242921411991119	0.41609001159668	-0.871910572052002	0.996177572428899
1.172242771	0.095763921737671	0.596207618713379	-0.86557149887085	1.05539010464187
1.182221925	0.115160584449768	0.598007202148438	-0.771572589874268	0.98295413701632
1.192231694	-0.043670356273651	0.483168601989746	-0.684771060943604	0.839208200550746
1.202241541	-0.25926661491394	0.361319541931152	-0.028385162353516	0.445619463704299
1.212220694	-0.201447665691376	0.38399600982666	0.366908550262451	0.568028152322571
1.222230541	-0.249357342720032	0.448794364929199	0.399322509765625	0.650425962862889
1.23224031	-0.246558487415314	0.659976959228516	0.309312343597412	0.769437976922616
1.242219464	-0.197919756174088	0.808616638183594	0.065059661865234	0.835024464931038
1.25222931	-0.085570335388184	1.00000190734863	-0.00950288772583	1.00370135093786
1.262239079	-0.001166164875031	1.22914123535156	-0.288283348083496	1.26249626738629
1.272218233	-0.108676254749298	1.21585750579834	-0.317300319671631	1.2612690020833
1.282228079	-0.105844497680664	1.07998466491699	-0.293659210205078	1.12419111626245
1.292237848	-0.204495280981064	0.8941650390625	-0.524515151977539	1.05662934924182
1.302247695	-0.41516450047493	0.598993301391602	-0.45487642288208	0.859108315441426
1.312226849	-0.336981892585754	0.38980770111084	0.00904655456543	0.515352966349763
1.322236618	-0.189174681901932	0.176122665405273	0.601643085479736	0.654813451181122
1.332246464	-0.151985466480255	-0.013935089111328	1.14561891555786	1.1557406579392
1.342225618	-0.057935655117035	-0.21183967590332	1.30568075180054	1.32402221055505
1.352235387	-0.000948667526245	-0.230452537536621	1.42268562316895	1.44122991031922
1.362245233	-0.144836008548737	-0.096322059631348	1.57092237472534	1.58052286157356
1.372224387	-0.349757164716721	0.012755393981934	1.3969144821167	1.44009126262667
1.382234156	-0.433410942554474	0.202766418457031	0.877034187316895	0.999073686622991
1.392244003	-0.628625631332397	0.333891868591309	0.630535125732422	0.950909306433506
1.402223156	-0.770737409591675	0.488182067871094	0.586455821990967	1.08456826298859
1.412232926	-0.737171530723572	0.506936073303223	0.648748397827148	1.10511561920403
1.422242772	-0.575104415416718	0.441651344299316	0.638403415679932	0.966105542735886
1.432221926	-0.436945140361786	0.34005069732666	0.414351463317871	0.691550914677864
1.442231772	0.054097473621368	0.236104011535645	0.391036510467529	0.459979557626272
1.452241541	0.179886281490326	0.253814697265625	0.337062835693359	0.458685436897779
1.462220695	0.005353152751923	0.342320442199707	0.30055046081543	0.45556834930508
1.472230464	-0.129884630441666	0.390069961547852	0.302209377288818	0.510250036597947
1.48224031	-0.169991046190262	0.37611198425293	0.300322532653809	0.510441773469936
1.492219464	0.031478524208069	0.285043716430664	0.042380809783936	0.289891274102662
1.502229234	0.821441113948822	-0.140374183654785	0.312364101409912	0.889967272977973
1.51223908	0.313063442707062	-0.055265426635742	-0.30516529083252	0.440668629777211
1.522218234	-0.048393607139587	0.106598854064941	0.221217632293701	0.25028483321522
1.53222808	0.521493315696716	-0.208602905273437	0.766010761260986	0.94986469392883
1.542237849	0.321567058563232	-0.350675582885742	0.46470308303833	0.665077208277801
1.552247695	0.426355063915253	-0.505514621734619	0.534726142883301	0.850444425695487
1.562226849	0.617837488651276	-0.582645893096924	0.52262020111084	0.997161608634609
1.572236618	0.676469326019287	-0.671936988830566	0.046279907226563	0.954595147597439
1.582246234	0.676297068595886	-0.722118377685547	-0.28436279296875	1.02941482134637
1.592225618	0.229178488254547	-0.507760047912598	-0.500364303588867	0.748804034471513
1.602235388	0.527197659015656	-0.539238929748535	-0.403061866760254	0.855087634961583
1.612245234	-0.032317757606506	-0.289424419403076	-1.18205547332764	1.21740136110789
1.622224388	-0.219081699848175	-0.210639476776123	-1.4597020149231	1.49100494726055
1.632234157	-0.36563977599144	0.022344589233399	-1.65809798240662	1.69808146027096
1.642244003	-0.420720010995865	0.175933837890625	-1.86638164520264	1.92128563428674
1.652223157	-0.314517199993134	0.059906959533691	-1.9780101776123	2.00375501886582
1.662233003	-0.203851997852325	-0.13887882232666	-2.0172815322876	2.03230601653093
1.672242772	-0.144245028495789	-0.173825263977051	-1.95149230957031	1.964521337363
1.682221926	-0.316747814416885	-0.097466468811035	-1.59274458885193	1.62685715900243
1.692231772	-0.621094167232513	0.050408363342285	-0.793890953063965	1.00923823402699
1.702241542	-0.783853530883789	0.094015121459961	0.175259113311768	0.80869089134288
1.712220696	-0.775145530700684	0.04106616973877	0.981503963470459	1.25135408832611
1.722230465	-0.798251271247864	-0.046581268310547	2.06481695175171	2.21423665195197
1.732240311	-0.690271258354187	-0.074596405029297	2.89823055267334	2.98023142896695
1.742219465	-0.526401996612549	-0.168941974639893	3.40226316452026	3.44688774019177
1.752229311	-0.718226194381714	0.002854347229004	3.5660138130188	3.63762443474241
1.76223908	-0.328062653541565	9.25064086914063E-05	2.85272359848022	2.87152521189213
1.772218234	-0.348065376281738	0.258274078369141	1.54011726379395	1.59994255895633
1.78222808	-0.486094802618027	0.462605476379395	0.295981884002686	0.733414793664707
1.79223785	-0.593672037124634	0.708486557006836	-0.586735725402832	1.09483263587961
1.802247696	-0.547212839126587	0.729130744934082	-1.05781888961792	1.39644346027528
1.81222685	-0.781326770782471	0.790038108825684	-1.34482526779175	1.74447319756693
1.822236619	-0.6755530834198	0.837065696716309	-1.35104465484619	1.72695472104095
1.832246465	-0.7411749958992	0.741277694702148	-1.21326875686646	1.60338830967342
1.842225619	-0.887616991996765	0.67249870300293	-0.773618698120117	1.3559514445964
1.852235388	-0.734975576400757	0.585699081420898	-0.224181652069092	0.966172823571092
1.862245234	-0.6670823097229	0.382322311401367	0.430977344512939	0.881425339563113
1.872224388	-0.837580978870392	0.126736640930176	1.10181951522827	1.38982384367862
1.882234158	-0.863047480583191	-0.047823905944824	1.47373819351196	1.70852051282293
1.892244004	-0.797979831695557	-0.189713478088379	1.75843477249146	1.94032364946375
1.902223158	-0.514989972114563	-0.268653869628906	1.68303966522217	1.78045277605341
1.912232927	-0.286327093839645	-0.116548538208008	1.77617931365967	1.80288095022872
1.922242773	0.967675685882568	-0.303627490997314	2.18976020812988	2.413221012557
1.932221927	-0.259373188018799	-0.376395702362061	1.17890405654907	1.26442198255469
1.942231696	-0.202744841575623	0.200534343719482	0.069774627685547	0.293577915492948
1.952241542	-0.838489174842835	0.700578212738037	-0.793887138366699	1.35060383420006
1.962220696	-0.330689281225204	0.609250068664551	-1.26042366027832	1.43847448718231
1.972230542	-0.334845215082169	0.33997631072998	-1.3539605140686	1.43558847988479
1.982240312	0.079711377620697	0.171497344970703	-1.03598642349243	1.05310641091716
1.992219466	0.257592558860779	0.021081924438477	-0.392731666564941	0.470145228457495
2.002229235	-0.011945486068726	0.025905609130859	0.024580478668213	0.037656276414662
2.012239081	0.036010444164276	0.112199306488037	0.408871173858643	0.425512718115275
2.022218235	0.203738808631897	0.135973930358887	0.723605155944824	0.763939024785304
2.032228081	0.193804740905762	0.153949737548828	0.829331398010254	0.8654775369786
2.04223785	0.313328504562378	0.235818386077881	0.829459190368652	0.917489842707096
2.052247696	0.634206295013428	0.344430446624756	0.742383480072022	1.03536620993764
2.06222685	0.538780331611633	0.402219295501709	0.239534854888916	0.713751745435405
2.07223662	0.608081519603729	0.44820499420166	-0.175761222839355	0.77559194088443
2.082246235	0.017144203186035	0.444273948669434	-0.883138656616211	0.98874018426435
2.09222562	-0.351634919643402	0.468023777008057	-1.24105501174927	1.37219201088823
2.102235389	-0.551023364067078	0.38419771194458	-1.2313404083252	1.40265242693467
2.112245235	-0.694141924381256	0.179493427276611	-1.13404750823975	1.3416835143073
2.122224389	-0.640617549419403	0.044125080108643	-0.849916458129883	1.06522103486495
2.132234158	-0.589099943637848	-0.113376617431641	-0.655874252319336	0.88885546397027
2.142244004	-0.48039984703064	-0.257882118225098	-0.576902389526367	0.79379063169614
2.152223158	-0.233083724975586	-0.400247573852539	-0.931536674499512	1.04033010105492
2.162233004	-0.19831782579422	-0.35551929473877	-0.472387313842773	0.623597388736426
2.172242774	-0.049361765384674	-0.487740039825439	0.651289939880371	0.815172077613181
2.182221928	-0.370708405971527	-0.749011039733887	-0.224350929260254	0.865318206997361
2.192231774	-0.216832280158997	-0.569872379302979	0.308202743530273	0.683198139291212
2.202241543	0.030446410179138	-0.690162658691406	0.662637710571289	0.957256608656188
2.212220697	-0.355965793132782	-0.460083484649658	0.575604438781738	0.818357457761132
2.222230466	-0.337682366371155	-0.49872350692749	1.2474684715271	1.38525524881671
2.232240312	-0.05510675907135	-0.538893222808838	1.97889232635498	2.05169624939738
2.242219466	-0.198739409446716	-0.442273616790772	1.85894966125488	1.92114474937628
2.252229312	-0.308138251304626	-0.190252304077148	2.05431747436523	2.08599266695885
2.262239082	-0.164435267448425	-0.082036018371582	2.08320236206055	2.09129169337655
2.272218235	-0.061174988746643	0.159180641174316	1.6925802230835	1.70114921960015
2.282228082	-0.229699611663818	0.48995304107666	1.18623352050781	1.30382738858912
2.292237851	-0.37519633769989	0.801620960235596	0.528859615325928	1.03104847045866
2.302247697	-0.490109086036682	0.944724082946777	-0.086323738098145	1.06778382497328
2.312226851	-0.66812402009964	1.0088062286377	-0.568088054656982	1.33671378799512
2.322236697	-0.714055776596069	0.994550228118897	-0.922463417053223	1.53295289038609
2.332246466	-0.766141295433044	0.94045877456665	-0.896700859069824	1.50847857852997
2.34222562	-0.501876831054688	0.798971176147461	-0.339891910552979	1.00287676447473
2.352235389	-0.108818531036377	0.657254695892334	0.493196964263916	0.828895924425125
2.362245236	0.148319482803345	0.485254764556885	1.2048487663269	1.30733752536354
2.372224389	0.253780961036682	0.467648983001709	1.41996622085571	1.51637871782035
2.382234159	0.05844521522522	0.501883983612061	1.40392875671387	1.49208556393968
2.392244005	0.233210325241089	0.35240364074707	0.724258899688721	0.838526287953551
2.402223159	-0.085087299346924	0.26975154876709	0.597916603088379	0.661445395192334
2.412232928	-0.317304670810699	0.176827907562256	0.428413867950439	0.561683901552634
2.422242774	-0.436332166194916	0.056047439575195	0.128496646881104	0.458299534146577
2.432221928	-0.440441846847534	-0.044737815856934	-0.181934356689453	0.478634101131669
2.442231697	-0.405247986316681	-0.193803787231445	-0.424972534179688	0.618374880769006
2.452241544	-0.322564125061035	-0.376844882965088	-0.545221328735352	0.737106490204302
2.462220697	-0.055131554603577	-0.578001976013184	-0.545065879821777	0.796380930167241
2.472230544	0.115346550941467	-0.685683250427246	-0.537405014038086	0.878789221510961
2.482240313	-0.223125338554382	-0.807616710662842	-0.381145000457764	0.9204896411263
2.492219467	-0.201513051986694	-0.793076992034912	-0.074542045593262	0.821666076929895
2.502229236	-0.018336176872254	-0.78108024597168	0.235783100128174	0.816098178122904
2.512239082	0.075840592384338	-0.774473190307617	0.318295001983643	0.840756936484162
2.522218236	0.061956882476807	-0.647798538208008	0.262637615203857	0.701755027278499
2.532228082	-0.049441576004028	-0.429630279541016	0.163209915161133	0.462238166904419
2.542237851	-0.171846032142639	-0.208200454711914	-0.051589965820313	0.274845434160289
2.552247698	-0.702923536300659	-0.01480770111084	-0.427309513092041	0.822747947962539
2.562226851	-1.04926681518555	0.064801216125488	-0.570068359375	1.19588376584912
2.572236621	-1.01899039745331	-0.059841156005859	-0.478117942810059	1.12717308399868
2.582246236	-0.745397806167603	-0.432650089263916	-0.320266723632812	0.91944263738748
2.592225621	-0.337235152721405	-0.557238578796387	0.328884124755859	0.729662353041785
2.60223539	-0.056592702865601	-0.365507125854492	0.876919269561768	0.951727691305023
2.612245236	0.210438370704651	-0.072805404663086	1.36970138549805	1.38768397708133
2.62222439	0.338732123374939	0.338544845581055	1.40232753753662	1.48184836822433
2.632234159	0.219722151756287	0.696683883666992	1.22603416442871	1.42716713459922
2.642244006	-0.038766980171204	0.984411716461182	0.88649845123291	1.32531083534995
2.652223159	-0.341903567314148	1.08781099319458	0.375330448150635	1.20045980839263
2.662233006	-0.578621983528137	0.935036659240723	-0.070827484130859	1.1018681801624
2.672242775	-0.689347743988037	0.771553993225098	-0.330186367034912	1.0860565885711
2.682221929	-0.753548324108124	0.738809585571289	-0.355217456817627	1.11348736954047
2.692231775	-0.716277003288269	0.730897426605225	-0.167369365692139	1.03695530194409
2.702241544	-0.243622124195099	0.679948329925537	0.282403469085693	0.775521237695973
2.712220698	-0.074994325637817	0.549347400665283	0.521327495574951	0.761044724794821
2.722230467	0.115679264068604	0.561388492584229	0.500027179718018	0.760635203102118
2.732240313	0.265602827072144	0.547236919403076	0.217690944671631	0.646066912245559
2.742219467	0.084721684455872	0.502436637878418	-0.053087711334229	0.512287657468258
2.752229313	0.112292408943176	0.525026321411133	-0.080051898956299	0.542835637930375
2.762239083	-0.245083153247833	0.427377223968506	-0.197429180145264	0.53074977602045
2.772218237	-0.427258014678955	0.225404262542725	-0.279730796813965	0.55821663479872
2.782228083	-0.39961713552475	-0.028120040893555	-0.152308940887451	0.428582086862154
2.792237852	-0.33999228477478	-0.232785701751709	0.027824878692627	0.412986876935176
2.802247698	-0.211494147777557	-0.333538055419922	0.232453346252441	0.458270626531328
2.812226852	-0.154605627059937	-0.392795085906982	0.303641796112061	0.519989634298058
2.822236621	-0.147777795791626	-0.41279411315918	0.271905899047852	0.515916732356032
2.832246468	-0.125662684440613	-0.388659477233887	0.169493675231934	0.442239081773838
2.842225621	-0.095202565193176	-0.31352424621582	-0.01773738861084	0.328139598858917
2.852235391	-0.090296089649201	-0.211233139038086	-0.222182750701904	0.319590358964854
2.862245237	-0.000591456890106	-0.143057346343994	-0.352127075195312	0.380077927864594
2.872224391	0.077894687652588	-0.17316722869873	-0.248778343200684	0.312961875482254
2.88223416	0.135854661464691	-0.164097309112549	-0.146268844604492	0.258416312955661
2.892244006	0.088431417942047	-0.229988098144531	-0.12439489364624	0.276023061595655
2.90222316	-0.017402350902557	-0.336944103240967	-0.009011745452881	0.337513528739075
2.912232929	0.04122269153595	-0.421971321105957	0.172644138336182	0.457782813826838
2.922242775	0.258165001869202	-0.407870292663574	0.372178077697754	0.609527575542231
2.932221929	0.406706988811493	-0.288470268249512	0.413850784301758	0.647995479983647
2.942231699	0.360902369022369	-0.114403247833252	0.375007629394531	0.53288774163501
2.952241545	0.294939160346985	0.067583084106445	0.199513912200928	0.362439488363565
2.962220699	0.24109160900116	0.198216915130615	-0.105897903442383	0.329589859261716
2.972230545	0.17246413230896	0.193297863006592	-0.330394268035889	0.419843200643965
2.982240314	0.152910470962524	0.100462913513184	-0.352295398712158	0.396971607391885
2.992219468	0.075459122657776	-0.001639842987061	-0.293834686279297	0.303373682342678
3.002229237	-0.08699107170105	-0.167769908905029	-0.351954936981201	0.399482748757866
3.012239083	-0.126105606555939	-0.28743314743042	-0.359158515930176	0.476985615938012
3.022218237	-0.067035138607025	-0.350132942199707	-0.158333301544189	0.390072072057677
3.032228083	0.232735097408295	-0.377685070037842	0.097809314727783	0.454288784522198
3.042237853	0.489258825778961	-0.228253364562988	0.461922645568848	0.710525388375571
3.052247699	0.624996840953827	0.021652221679688	0.768894195556641	0.99110451208065
3.062226853	0.688222169876099	0.222868919372559	0.911791801452637	1.16390918869451
3.072236622	0.587114870548248	0.411039352416992	0.974841117858887	1.2099472821254
3.082246237	0.265421509742737	0.496930122375488	0.871873378753662	1.03805169087939
3.092225622	0.00533938407898	0.468985557556152	0.702462196350098	0.844647322567
3.102235391	-0.215447068214416	0.344923496246338	0.53971004486084	0.675778506604549
3.112245237	-0.291253805160522	0.13870096206665	0.372869968414307	0.493050453041049
3.122224391	-0.365918934345245	0.105612277984619	0.377461910247803	0.536216480035238
3.132234161	-0.212808549404144	0.184580326080322	0.549842834472656	0.617806214031827
3.142244007	0.123211741447449	0.432211399078369	0.527500629425049	0.692996926953949
3.152223161	0.387570023536682	0.731713771820068	0.492947578430176	0.963645620596882
3.162233007	0.335133194923401	0.963296413421631	0.345266819000244	1.07678382916586
3.172242776	0.105624675750732	1.12280654907227	0.142730236053467	1.13675988627805
3.18222193	-0.169423341751099	1.18815279006958	-0.099358081817627	1.20427710669211
3.192231776	-0.406432807445526	0.978719711303711	-0.341439723968506	1.11340064009599
3.202241545	-0.622713923454285	0.619914054870606	-0.372362613677979	0.954316499886196
3.212220699	-0.662910223007202	0.248176574707031	-0.153392791748047	0.724272686604315
3.222230468	-0.298051655292511	-0.039824485778809	0.297787189483643	0.423199703580614
3.232240315	-0.056008279323578	-0.146961688995361	0.362513065338135	0.395158687018276
3.242219468	0.449230790138245	-0.313733577728271	0.571129322052002	0.791470633131762
3.252229315	0.397824287414551	-0.277310371398926	0.656291484832764	0.816016984385925
3.262239084	0.367483675479889	-0.079782962799072	1.04353713989258	1.10922465498761
3.272218238	0.191909551620483	0.071512699127197	0.977790355682373	0.999008169038218
3.282228084	0.019092440605164	0.188360214233398	0.796515464782715	0.818706893358263
3.292237853	-0.237436234951019	0.205394268035889	0.248867034912109	0.400621482294271
3.302247699	-0.614537000656128	0.151249408721924	-0.346795082092285	0.721664006153526
3.312226853	-0.743792176246643	-0.048640251159668	-0.464030265808106	0.878018657583387
3.322236623	-0.656283855438232	-0.309152603149414	-0.547431945800781	0.908826477511609
3.332246469	-0.50498765707016	-0.480098724365234	-0.522217273712158	0.870757256584
3.342225623	-0.17793083190918	-0.603726863861084	-0.291184425354004	0.693493962958708
3.352235392	0.167598187923431	-0.652756214141846	-0.154399394989014	0.691389181914923
3.362245238	0.436992764472961	-0.553063869476318	-0.077938079833984	0.709166175314395
3.372224392	0.448648869991303	-0.385976791381836	-0.167172431945801	0.614988222677933
3.382234161	0.353089213371277	-0.260740280151367	-0.195255756378174	0.480398060665708
3.392244007	0.203681826591492	-0.17614221572876	-0.211499691009521	0.342409821621119
3.402223161	-0.127676784992218	-0.25026798248291	-0.375588893890381	0.469044178831605
3.41223293	-0.383733510971069	-0.370779991149902	-0.215548038482666	0.575491239006321
3.422242777	-0.536872267723084	-0.457263469696045	0.095219135284424	0.711609721893192
3.43222193	-0.478626102209091	-0.585251808166504	0.237849712371826	0.792574987211551
3.4422317	-0.360431998968124	-0.682236671447754	0.478792190551758	0.908074921733675
3.452241546	-0.264560431241989	-0.669005870819092	0.541160583496094	0.900231000410001
3.4622207	-0.155478566884995	-0.467929363250732	0.614575862884522	0.787930812313557
3.472230546	-0.135905593633652	-0.13981819152832	0.781401634216309	0.805362012401307
3.482240315	0.043710052967072	0.115910530090332	0.785460472106934	0.795169147388562
3.492219469	0.114937484264374	0.386611938476562	0.950078010559082	1.03214710308634
3.502229238	0.037710011005402	0.622710704803467	0.74263858795166	0.969898313804954
3.512239085	-0.167444199323654	0.83943510055542	0.305835723876953	0.908968832210966
3.522218238	-0.554291844367981	0.951078414916992	-0.430504322052002	1.18199981867991
3.532228085	-0.824041128158569	0.831987380981445	-1.38887119293213	1.81664800486113
3.542237854	-0.875080585479736	0.527517795562744	-1.60941171646118	1.90637014475192
3.5522477	-0.594526052474976	0.159710884094238	-1.24801397323608	1.39158458994132
3.562226854	0.224285423755646	-0.170720100402832	-0.424225807189941	0.509329794412972
